,Algorithm,Filename,Ratio,Order
97,Zlib -9,StarLightCurves,1.0514141520344864,f
92,Zstd -1,StarLightCurves,1.027749229188078,f
93,Zstd -9,StarLightCurves,1.1235955056179776,f
1787,FastPFOR,Strawberry,1.9916351324437362,f
595,Huffman,Strawberry,1.0340192327577293,f
592,LZ4,Strawberry,0.9961151509114453,f
1786,SIMDBP128,Strawberry,2.030456852791878,f
1788,Simple8B,Strawberry,1.8946570670708602,f
591,Snappy,Strawberry,0.9999000099990001,f
933,SprintzDelta_16b -1,Strawberry,1.3993842709207949,c
935,SprintzDelta_Huf_16b -1,Strawberry,1.4027212792818067,c
934,SprintzXff_16b -1,Strawberry,1.5253203172666259,c
936,SprintzXff_Huf_16b -1,Strawberry,1.532097441397273,c
593,Zlib -1,Strawberry,1.0485477613505294,f
594,Zlib -9,Strawberry,1.0413412475268145,f
589,Zstd -1,Strawberry,1.0339123242349049,f
590,Zstd -9,Strawberry,1.0348752975266482,f
1586,FastPFOR,SwedishLeaf,1.9912385503783354,f
126,Huffman,SwedishLeaf,1.0020040080160322,f
123,LZ4,SwedishLeaf,0.9961151509114453,f
1585,SIMDBP128,SwedishLeaf,1.9912385503783354,f
1587,Simple8B,SwedishLeaf,1.682085786375105,f
122,Snappy,SwedishLeaf,0.9999000099990001,f
665,SprintzDelta_16b -1,SwedishLeaf,1.2339585389930898,c
667,SprintzDelta_Huf_16b -1,SwedishLeaf,1.2376237623762376,c
666,SprintzXff_16b -1,SwedishLeaf,1.2725884448969205,c
668,SprintzXff_Huf_16b -1,SwedishLeaf,1.278772378516624,c
124,Zlib -1,SwedishLeaf,1.0140959334753068,f
125,Zlib -9,SwedishLeaf,1.013684744044602,f
120,Zstd -1,SwedishLeaf,0.9999000099990001,f
121,Zstd -9,SwedishLeaf,0.9999000099990001,f
1631,FastPFOR,Symbols,1.9932230416583614,f
231,Huffman,Symbols,0.9999000099990001,f
228,LZ4,Symbols,1.0524100189433805,f
1630,SIMDBP128,Symbols,2.011263073209976,f
1632,Simple8B,Symbols,1.7259233690024163,f
227,Snappy,Symbols,1.0004001600640258,f
725,SprintzDelta_16b -1,Symbols,1.5410695022345509,c
727,SprintzDelta_Huf_16b -1,Symbols,1.5926102882624622,c
726,SprintzXff_16b -1,Symbols,1.716148961729878,c
728,SprintzXff_Huf_16b -1,Symbols,1.8477457501847747,c
229,Zlib -1,Symbols,1.1135857461024499,f
230,Zlib -9,Symbols,1.1117287381878822,f
225,Zstd -1,Symbols,1.098901098901099,f
226,Zstd -9,Symbols,1.1168192986374803,f
1556,FastPFOR,ToeSegmentation1,1.990842126219391,f
56,Huffman,ToeSegmentation1,1.048767697954903,f
53,LZ4,ToeSegmentation1,1.0340192327577293,f
1555,SIMDBP128,ToeSegmentation1,1.9912385503783354,f
1557,Simple8B,ToeSegmentation1,1.5375153751537514,f
52,Snappy,ToeSegmentation1,0.9999000099990001,f
625,SprintzDelta_16b -1,ToeSegmentation1,1.295001295001295,c
627,SprintzDelta_Huf_16b -1,ToeSegmentation1,1.2963443090484832,c
626,SprintzXff_16b -1,ToeSegmentation1,1.3070186903672723,c
628,SprintzXff_Huf_16b -1,ToeSegmentation1,1.311647429171039,c
54,Zlib -1,ToeSegmentation1,1.0894432944765224,f
55,Zlib -9,ToeSegmentation1,1.0869565217391304,f
50,Zstd -1,ToeSegmentation1,1.0726161106939827,f
51,Zstd -9,ToeSegmentation1,1.1144544745347151,f
1568,FastPFOR,ToeSegmentation2,1.9968051118210863,f
84,Huffman,ToeSegmentation2,1.0387451958034695,f
81,LZ4,ToeSegmentation2,1.0073536818777074,f
1567,SIMDBP128,ToeSegmentation2,2.000400080016003,f
1569,Simple8B,ToeSegmentation2,1.8839487565938207,f
80,Snappy,ToeSegmentation2,1.002908434459934,f
641,SprintzDelta_16b -1,ToeSegmentation2,1.3502565487442613,c
643,SprintzDelta_Huf_16b -1,ToeSegmentation2,1.3603591348115902,c
642,SprintzXff_16b -1,ToeSegmentation2,1.3840830449826989,c
644,SprintzXff_Huf_16b -1,ToeSegmentation2,1.389854065323141,c
82,Zlib -1,ToeSegmentation2,1.0968520346605242,f
83,Zlib -9,ToeSegmentation2,1.095650268434316,f
78,Zstd -1,ToeSegmentation2,1.0578652279699565,f
79,Zstd -9,ToeSegmentation2,1.0932546190007653,f
1700,FastPFOR,Trace,2.068680182043856,f
392,Huffman,Trace,1.0688328345446771,f
389,LZ4,Trace,0.9961151509114453,f
1699,SIMDBP128,Trace,2.0487604998975617,f
1701,Simple8B,Trace,1.929384526336099,f
388,Snappy,Trace,0.9999000099990001,f
817,SprintzDelta_16b -1,Trace,1.3528138528138527,c
819,SprintzDelta_Huf_16b -1,Trace,1.3607293509320997,c
818,SprintzXff_16b -1,Trace,1.3529968881071575,c
820,SprintzXff_Huf_16b -1,Trace,1.360914534567229,c
390,Zlib -1,Trace,1.0707784559374665,f
391,Zlib -9,Trace,1.0684902233144566,f
386,Zstd -1,Trace,1.0687186063909373,f
387,Zstd -9,Trace,1.0682619378271552,f
1619,FastPFOR,TwoLeadECG,1.9896538002387585,f
203,Huffman,TwoLeadECG,1.0248001639680262,f
200,LZ4,TwoLeadECG,0.9961151509114453,f
1618,SIMDBP128,TwoLeadECG,1.990842126219391,f
1620,Simple8B,TwoLeadECG,1.5410695022345509,f
199,Snappy,TwoLeadECG,0.9999000099990001,f
709,SprintzDelta_16b -1,TwoLeadECG,1.22684333210649,c
711,SprintzDelta_Huf_16b -1,TwoLeadECG,1.2495314257153567,c
710,SprintzXff_16b -1,TwoLeadECG,1.2583364791745313,c
712,SprintzXff_Huf_16b -1,TwoLeadECG,1.266624445851805,c
201,Zlib -1,TwoLeadECG,1.0567473317129874,f
202,Zlib -9,TwoLeadECG,1.0580890911014706,f
197,Zstd -1,TwoLeadECG,1.0248001639680262,f
198,Zstd -9,TwoLeadECG,1.0567473317129874,f
1643,FastPFOR,Two_Patterns,1.9916351324437362,f
259,Huffman,Two_Patterns,1.022599447796298,f
256,LZ4,Two_Patterns,1.3760836658868858,f
1642,SIMDBP128,Two_Patterns,1.99203187250996,f
1644,Simple8B,Two_Patterns,1.5885623510722795,f
255,Snappy,Two_Patterns,1.3260840737302746,f
741,SprintzDelta_16b -1,Two_Patterns,1.1071744906997343,c
743,SprintzDelta_Huf_16b -1,Two_Patterns,1.3090718680455558,c
742,SprintzXff_16b -1,Two_Patterns,1.0837758751490192,c
744,SprintzXff_Huf_16b -1,Two_Patterns,1.2682308180088777,c
257,Zlib -1,Two_Patterns,1.4878738282993604,f
258,Zlib -9,Two_Patterns,1.507386192342478,f
253,Zstd -1,Two_Patterns,1.514692517418964,f
254,Zstd -9,Two_Patterns,1.5151515151515151,f
1682,FastPFOR,UWaveGestureLibraryAll,2.008435428800964,f
350,Huffman,UWaveGestureLibraryAll,1.052299273913501,f
347,LZ4,UWaveGestureLibraryAll,1.2898232942086933,f
1681,SIMDBP128,UWaveGestureLibraryAll,2.0300446609825418,f
1683,Simple8B,UWaveGestureLibraryAll,1.8709073900841908,f
346,Snappy,UWaveGestureLibraryAll,1.0856584518510477,f
793,SprintzDelta_16b -1,UWaveGestureLibraryAll,1.779359430604982,c
795,SprintzDelta_Huf_16b -1,UWaveGestureLibraryAll,1.9102196752626552,c
794,SprintzXff_16b -1,UWaveGestureLibraryAll,1.9113149847094801,c
796,SprintzXff_Huf_16b -1,UWaveGestureLibraryAll,2.0222446916076846,c
348,Zlib -1,UWaveGestureLibraryAll,1.4196479273140261,f
349,Zlib -9,UWaveGestureLibraryAll,1.4238929232521713,f
344,Zstd -1,UWaveGestureLibraryAll,1.4106361969248131,f
345,Zstd -9,UWaveGestureLibraryAll,1.4287755393627661,f
1601,FastPFOR,Wine,1.9860973187686195,f
161,Huffman,Wine,1.0438413361169103,f
158,LZ4,Wine,0.9961151509114453,f
1600,SIMDBP128,Wine,1.9972039145196725,f
1602,Simple8B,Wine,1.8698578908002992,f
157,Snappy,Wine,0.9999000099990001,f
685,SprintzDelta_16b -1,Wine,1.360914534567229,c
687,SprintzDelta_Huf_16b -1,Wine,1.362026695723236,c
686,SprintzXff_16b -1,Wine,1.5190642564180465,c
688,SprintzXff_Huf_16b -1,Wine,1.5455950540958268,c
159,Zlib -1,Wine,1.072271070126528,f
160,Zlib -9,Wine,1.0633772862611655,f
155,Zstd -1,Wine,1.044059302568386,f
156,Zstd -9,Wine,1.0535187526337968,f
1559,FastPFOR,WordsSynonyms,2.016535591853196,f
63,Huffman,WordsSynonyms,1.0406910188365075,f
60,LZ4,WordsSynonyms,0.9961151509114453,f
1558,SIMDBP128,WordsSynonyms,2.02757502027575,f
1560,Simple8B,WordsSynonyms,1.9193857965451055,f
59,Snappy,WordsSynonyms,0.9999000099990001,f
629,SprintzDelta_16b -1,WordsSynonyms,1.4771048744460855,c
631,SprintzDelta_Huf_16b -1,WordsSynonyms,1.4777597162701344,c
630,SprintzXff_16b -1,WordsSynonyms,1.8112660749864156,c
632,SprintzXff_Huf_16b -1,WordsSynonyms,1.808972503617945,c
61,Zlib -1,WordsSynonyms,1.0521885521885521,f
62,Zlib -9,WordsSynonyms,1.0426441455531228,f
57,Zstd -1,WordsSynonyms,1.0406910188365075,f
58,Zstd -9,WordsSynonyms,1.0413412475268145,f
1544,FastPFOR,Worms,1.9992003198720512,f
28,Huffman,Worms,1.0341261633919339,f
25,LZ4,Worms,0.9961151509114453,f
1543,SIMDBP128,Worms,2.0060180541624875,f
1545,Simple8B,Worms,1.701258931609391,f
24,Snappy,Worms,1.0001000100010002,f
609,SprintzDelta_16b -1,Worms,1.417836381681554,c
611,SprintzDelta_Huf_16b -1,Worms,1.4365752047119666,c
610,SprintzXff_16b -1,Worms,1.4285714285714286,c
612,SprintzXff_Huf_16b -1,Worms,1.437607820586544,c
26,Zlib -1,Worms,1.1185682326621924,f
27,Zlib -9,Worms,1.12145340361108,f
22,Zstd -1,Worms,1.1346873936230568,f
23,Zstd -9,Worms,1.2020675561966583,f
1742,FastPFOR,WormsTwoClass,1.9992003198720512,f
490,Huffman,WormsTwoClass,1.0341261633919339,f
487,LZ4,WormsTwoClass,0.9961151509114453,f
1741,SIMDBP128,WormsTwoClass,2.0060180541624875,f
1743,Simple8B,WormsTwoClass,1.701258931609391,f
486,Snappy,WormsTwoClass,1.0001000100010002,f
873,SprintzDelta_16b -1,WormsTwoClass,1.417836381681554,c
875,SprintzDelta_Huf_16b -1,WormsTwoClass,1.4365752047119666,c
874,SprintzXff_16b -1,WormsTwoClass,1.4285714285714286,c
876,SprintzXff_Huf_16b -1,WormsTwoClass,1.437607820586544,c
488,Zlib -1,WormsTwoClass,1.1185682326621924,f
489,Zlib -9,WormsTwoClass,1.12145340361108,f
484,Zstd -1,WormsTwoClass,1.1346873936230568,f
485,Zstd -9,WormsTwoClass,1.2020675561966583,f
1628,FastPFOR,synthetic_control,1.9896538002387585,f
224,Huffman,synthetic_control,0.9999000099990001,f
221,LZ4,synthetic_control,0.9961151509114453,f
1627,SIMDBP128,synthetic_control,1.9896538002387585,f
1629,Simple8B,synthetic_control,1.6225864027259451,f
220,Snappy,synthetic_control,0.9999000099990001,f
721,SprintzDelta_16b -1,synthetic_control,0.977230528681716,c
723,SprintzDelta_Huf_16b -1,synthetic_control,0.9942334460131239,c
722,SprintzXff_16b -1,synthetic_control,0.9780907668231612,c
724,SprintzXff_Huf_16b -1,synthetic_control,0.9954210631096955,c
222,Zlib -1,synthetic_control,1.0032102728731942,f
223,Zlib -9,synthetic_control,1.0038144950813088,f
218,Zstd -1,synthetic_control,0.9998000399920016,f
219,Zstd -9,synthetic_control,0.9998000399920016,f
1727,FastPFOR,uWaveGestureLibrary_X,1.9972039145196725,f
455,Huffman,uWaveGestureLibrary_X,1.0452597470471412,f
452,LZ4,uWaveGestureLibrary_X,1.2645422357106728,f
1726,SIMDBP128,uWaveGestureLibrary_X,2.011263073209976,f
1728,Simple8B,uWaveGestureLibrary_X,1.7755681818181819,f
451,Snappy,uWaveGestureLibrary_X,1.0863661053775122,f
853,SprintzDelta_16b -1,uWaveGestureLibrary_X,1.784758165268606,c
855,SprintzDelta_Huf_16b -1,uWaveGestureLibrary_X,1.9073049780659928,c
854,SprintzXff_16b -1,uWaveGestureLibrary_X,2.028809089064719,c
856,SprintzXff_Huf_16b -1,uWaveGestureLibrary_X,2.2609088853719195,c
453,Zlib -1,uWaveGestureLibrary_X,1.3795006207752794,f
454,Zlib -9,uWaveGestureLibrary_X,1.3810247203424941,f
449,Zstd -1,uWaveGestureLibrary_X,1.3685507048036132,f
450,Zstd -9,uWaveGestureLibrary_X,1.3817880337156279,f
1718,FastPFOR,uWaveGestureLibrary_Y,2.0903010033444813,f
434,Huffman,uWaveGestureLibrary_Y,1.044059302568386,f
431,LZ4,uWaveGestureLibrary_Y,1.341381623071764,f
1717,SIMDBP128,uWaveGestureLibrary_Y,2.0903010033444813,f
1719,Simple8B,uWaveGestureLibrary_Y,1.9778481012658227,f
430,Snappy,uWaveGestureLibrary_Y,1.235635734585444,f
841,SprintzDelta_16b -1,uWaveGestureLibrary_Y,1.8188432157148056,c
843,SprintzDelta_Huf_16b -1,uWaveGestureLibrary_Y,1.996007984031936,c
842,SprintzXff_16b -1,uWaveGestureLibrary_Y,2.024701356549909,c
844,SprintzXff_Huf_16b -1,uWaveGestureLibrary_Y,2.282583884957772,c
432,Zlib -1,uWaveGestureLibrary_Y,1.4727540500736376,f
433,Zlib -9,uWaveGestureLibrary_Y,1.4812620352540364,f
428,Zstd -1,uWaveGestureLibrary_Y,1.4624159110851127,f
429,Zstd -9,uWaveGestureLibrary_Y,1.4786337424220022,f
1748,FastPFOR,uWaveGestureLibrary_Z,1.9944156362185879,f
504,Huffman,uWaveGestureLibrary_Z,1.031778786628147,f
501,LZ4,uWaveGestureLibrary_Z,1.2537612838515546,f
1747,SIMDBP128,uWaveGestureLibrary_Z,2.0056157240272765,f
1749,Simple8B,uWaveGestureLibrary_Z,1.7571604287471447,f
500,Snappy,uWaveGestureLibrary_Z,1.076194575979337,f
881,SprintzDelta_16b -1,uWaveGestureLibrary_Z,1.7223561832586978,c
883,SprintzDelta_Huf_16b -1,uWaveGestureLibrary_Z,1.8365472910927456,c
882,SprintzXff_16b -1,uWaveGestureLibrary_Z,1.9470404984423677,c
884,SprintzXff_Huf_16b -1,uWaveGestureLibrary_Z,2.1739130434782608,c
502,Zlib -1,uWaveGestureLibrary_Z,1.3464386697185944,f
503,Zlib -9,uWaveGestureLibrary_Z,1.3517166801838334,f
498,Zstd -1,uWaveGestureLibrary_Z,1.3428226131328052,f
499,Zstd -9,uWaveGestureLibrary_Z,1.3517166801838334,f
1541,FastPFOR,wafer,2.126754572522331,f
21,Huffman,wafer,1.1022927689594357,f
18,LZ4,wafer,1.6975046681378374,f
1540,SIMDBP128,wafer,2.113271344040575,f
1542,Simple8B,wafer,1.9976028765481422,f
17,Snappy,wafer,1.6852039096730704,f
605,SprintzDelta_16b -1,wafer,1.8821757952192735,c
607,SprintzDelta_Huf_16b -1,wafer,2.4968789013732837,c
606,SprintzXff_16b -1,wafer,1.8635855385762208,c
608,SprintzXff_Huf_16b -1,wafer,2.356823002592505,c
19,Zlib -1,wafer,2.1691973969631237,f
20,Zlib -9,wafer,2.314814814814815,f
15,Zstd -1,wafer,2.0072260136491367,f
16,Zstd -9,wafer,2.296738631143776,f
1730,FastPFOR,yoga,1.99203187250996,f
462,Huffman,yoga,0.9999000099990001,f
459,LZ4,yoga,0.9961151509114453,f
1729,SIMDBP128,yoga,1.9924287706714485,f
1731,Simple8B,yoga,1.666944490748458,f
458,Snappy,yoga,1.0,f
857,SprintzDelta_16b -1,yoga,1.4134275618374559,c
859,SprintzDelta_Huf_16b -1,yoga,1.42025280499929,c
858,SprintzXff_16b -1,yoga,1.6015374759769379,c
860,SprintzXff_Huf_16b -1,yoga,1.6469038208168643,c
460,Zlib -1,yoga,1.0105092966855296,f
461,Zlib -9,yoga,1.0046212577858147,f
456,Zstd -1,yoga,1.0,f
457,Zstd -9,yoga,1.0,f
